Date,High,Low,Open,Close,Volume,Adj Close
29/10/2019,1777,1755.810059,1774.810059,1762.709961,2276900,1762.709961
30/10/2019,1782.380005,1759.119995,1760.23999,1779.98999,2449400,1779.98999
31/10/2019,1792,1771.47998,1775.98999,1776.660034,2781200,1776.660034
01/11/2019,1797.449951,1785.209961,1788.01001,1791.439941,2790400,1791.439941
04/11/2019,1815.060059,1801.01001,1801.01001,1804.660034,2771900,1804.660034
05/11/2019,1810.25,1794,1809.160034,1801.709961,1885500,1801.709961
06/11/2019,1802.5,1788.579956,1801,1795.77002,2029800,1795.77002
07/11/2019,1805.900024,1783.47998,1803.76001,1788.199951,2651100,1788.199951
08/11/2019,1789.880005,1774.040039,1787.890015,1785.880005,2123300,1785.880005
11/11/2019,1780,1767.130005,1778,1771.650024,1946000,1771.650024
12/11/2019,1786.219971,1771.910034,1774.660034,1778,2037600,1778
13/11/2019,1775,1747.319946,1773.390015,1753.109985,2989500,1753.109985
14/11/2019,1766.589966,1749.560059,1751.430054,1754.599976,2264800,1754.599976
15/11/2019,1761.680054,1732.859985,1760.050049,1739.48999,3927600,1739.48999
18/11/2019,1753.699951,1722.709961,1738.300049,1752.530029,2839500,1752.530029
19/11/2019,1760.680054,1743.030029,1756.98999,1752.790039,2270800,1752.790039
20/11/2019,1762.52002,1734.119995,1749.140015,1745.530029,2790000,1745.530029
21/11/2019,1746.869995,1730.359985,1743,1734.709961,2662900,1734.709961
22/11/2019,1746.430054,1731,1739.02002,1745.719971,2479100,1745.719971
25/11/2019,1777.420044,1753.23999,1753.25,1773.839966,3486200,1773.839966
26/11/2019,1797.030029,1778.349976,1779.920044,1796.939941,3181200,1796.939941
27/11/2019,1824.5,1797.310059,1801,1818.51001,3025600,1818.51001
29/11/2019,1824.689941,1800.790039,1817.780029,1800.800049,1923400,1800.800049
02/12/2019,1805.550049,1762.680054,1804.400024,1781.599976,3925600,1781.599976
03/12/2019,1772.869995,1747.22998,1760,1769.959961,3380900,1769.959961
04/12/2019,1789.089966,1760.219971,1774.01001,1760.689941,2670100,1760.689941
05/12/2019,1763.5,1740,1763.5,1740.47998,2823800,1740.47998
06/12/2019,1754.400024,1740.130005,1751.199951,1751.599976,3117400,1751.599976
09/12/2019,1766.890015,1745.609985,1750.660034,1749.51001,2442800,1749.51001
10/12/2019,1750.670044,1735,1747.400024,1739.209961,2514300,1739.209961
11/12/2019,1750,1735.709961,1741.670044,1748.719971,2097600,1748.719971
12/12/2019,1764,1745.439941,1750,1760.329956,3095900,1760.329956
13/12/2019,1768.98999,1755,1765,1760.939941,2745700,1760.939941
16/12/2019,1769.5,1757.050049,1767,1769.209961,3145200,1769.209961
17/12/2019,1792,1777.390015,1778.01001,1790.660034,3644400,1790.660034
18/12/2019,1798.199951,1782.359985,1795.02002,1784.030029,3351400,1784.030029
19/12/2019,1792.98999,1774.060059,1780.5,1792.280029,2652800,1792.280029
20/12/2019,1802.969971,1782.449951,1799.619995,1786.5,5150800,1786.5
23/12/2019,1793,1784.51001,1788.26001,1793,2136400,1793
24/12/2019,1795.569946,1787.579956,1793.810059,1789.209961,881300,1789.209961
26/12/2019,1870.459961,1799.5,1801.01001,1868.77002,6005400,1868.77002
27/12/2019,1901.400024,1866.01001,1882.920044,1869.800049,6186600,1869.800049
30/12/2019,1884,1840.619995,1874,1846.890015,3674700,1846.890015
31/12/2019,1853.26001,1832.22998,1842,1847.839966,2506500,1847.839966
02/01/2020,1898.01001,1864.150024,1875,1898.01001,4029000,1898.01001
03/01/2020,1886.199951,1864.5,1864.5,1874.969971,3764400,1874.969971
06/01/2020,1903.689941,1860,1860,1902.880005,4061800,1902.880005
07/01/2020,1913.890015,1892.040039,1904.5,1906.859985,4044900,1906.859985
08/01/2020,1911,1886.439941,1898.040039,1891.969971,3508000,1891.969971
09/01/2020,1917.819946,1895.800049,1909.890015,1901.050049,3167300,1901.050049
10/01/2020,1906.939941,1880,1905.369995,1883.160034,2853700,1883.160034
13/01/2020,1898,1880.800049,1891.310059,1891.300049,2780800,1891.300049
14/01/2020,1887.109985,1858.550049,1885.880005,1869.439941,3440900,1869.439941
15/01/2020,1878.859985,1855.089966,1872.25,1862.02002,2896600,1862.02002
16/01/2020,1885.589966,1866.02002,1882.98999,1877.939941,2659500,1877.939941
17/01/2020,1886.640015,1857.25,1885.890015,1864.719971,3997300,1864.719971
21/01/2020,1894.27002,1860,1865,1892,3707800,1892
22/01/2020,1902.5,1883.339966,1896.089966,1887.459961,3216300,1887.459961
23/01/2020,1889.97998,1872.76001,1885.109985,1884.579956,2484600,1884.579956
24/01/2020,1894.98999,1847.439941,1891.369995,1861.640015,3766200,1861.640015
27/01/2020,1841,1815.339966,1820,1828.339966,3528500,1828.339966
28/01/2020,1858.109985,1830.02002,1840.5,1853.25,2808000,1853.25
29/01/2020,1874.75,1855.02002,1864,1858,2088000,1858
30/01/2020,1872.869995,1850.609985,1858,1870.680054,6327400,1870.680054
31/01/2020,2055.719971,2002.27002,2051.469971,2008.719971,15567300,2008.719971
03/02/2020,2048.5,2000.25,2010.599976,2004.199951,5899100,2004.199951
04/02/2020,2059.800049,2015.369995,2029.880005,2049.669922,5289300,2049.669922
05/02/2020,2071.02002,2032,2071.02002,2039.869995,4369700,2039.869995
06/02/2020,2056.300049,2024.800049,2041.02002,2050.22998,3183000,2050.22998
07/02/2020,2098.530029,2038.099976,2041.98999,2079.280029,5095300,2079.280029
10/02/2020,2135.600098,2084.959961,2085.01001,2133.909912,5056200,2133.909912
11/02/2020,2185.949951,2136,2150.899902,2150.800049,5746000,2150.800049
12/02/2020,2180.25,2155.290039,2163.199951,2160,3334300,2160
13/02/2020,2170.280029,2142,2144.98999,2149.870117,3031800,2149.870117
14/02/2020,2159.040039,2125.889893,2155.679932,2134.870117,2606200,2134.870117
18/02/2020,2166.070068,2124.110107,2125.02002,2155.669922,2945600,2155.669922
19/02/2020,2185.100098,2161.120117,2167.800049,2170.219971,2561200,2170.219971
20/02/2020,2176.790039,2127.449951,2173.070068,2153.100098,3131300,2153.100098
21/02/2020,2144.550049,2088,2142.149902,2095.969971,4646300,2095.969971
24/02/2020,2039.300049,1987.969971,2003.180054,2009.290039,6547000,2009.290039
25/02/2020,2034.599976,1958.420044,2026.420044,1972.73999,6219100,1972.73999
26/02/2020,2014.670044,1960.449951,1970.280029,1979.589966,5224600,1979.589966
27/02/2020,1975,1882.76001,1934.380005,1884.300049,8112100,1884.300049
28/02/2020,1889.76001,1811.130005,1814.630005,1883.75,9493800,1883.75
02/03/2020,1954.51001,1870,1906.48999,1953.949951,6761700,1953.949951
03/03/2020,1996.329956,1888.089966,1975.369995,1908.98999,7534500,1908.98999
04/03/2020,1978,1922,1946.569946,1975.829956,4772900,1975.829956
05/03/2020,1960.719971,1910,1933,1924.030029,4748200,1924.030029
06/03/2020,1910.869995,1869.5,1875,1901.089966,5273600,1901.089966
09/03/2020,1862.77002,1761.290039,1773.859985,1800.609985,7813200,1800.609985
10/03/2020,1894.27002,1818.170044,1870.880005,1891.819946,7133300,1891.819946
11/03/2020,1871.319946,1801.5,1857.849976,1820.859985,5624800,1820.859985
12/03/2020,1765,1675,1721.97998,1676.609985,11346200,1676.609985
13/03/2020,1786.310059,1680.619995,1755,1785,8809700,1785
16/03/2020,1759.449951,1626.030029,1641.51001,1689.150024,8917300,1689.150024
17/03/2020,1857.780029,1689.23999,1775.469971,1807.839966,10917100,1807.839966
18/03/2020,1841.660034,1745,1750,1830,9645200,1830
19/03/2020,1945,1832.650024,1860,1880.930054,10399900,1880.930054
20/03/2020,1957,1820.72998,1926.310059,1846.089966,9817900,1846.089966
23/03/2020,1919.400024,1812,1827.75,1902.829956,7808500,1902.829956
24/03/2020,1955,1900.339966,1951.5,1940.099976,7147100,1940.099976
25/03/2020,1950.26001,1885.780029,1920.689941,1885.839966,6479100,1885.839966
26/03/2020,1956.48999,1889.290039,1902,1955.48999,6221300,1955.48999
27/03/2020,1939.790039,1899.920044,1930.859985,1900.099976,5387900,1900.099976
30/03/2020,1973.630005,1912.339966,1922.829956,1963.949951,6126100,1963.949951
31/03/2020,1993.02002,1944.01001,1964.349976,1949.719971,5123600,1949.719971
01/04/2020,1944.959961,1893,1932.969971,1907.699951,4121900,1907.699951
02/04/2020,1927.530029,1890,1901.640015,1918.829956,4336000,1918.829956
03/04/2020,1926.329956,1889.150024,1911.150024,1906.589966,3609900,1906.589966
06/04/2020,1998.52002,1930.02002,1936,1997.589966,5773200,1997.589966
07/04/2020,2035.719971,1997.619995,2017.109985,2011.599976,5114000,2011.599976
08/04/2020,2044,2011.150024,2021,2043,3977300,2043
09/04/2020,2053,2017.660034,2044.300049,2042.76001,4655600,2042.76001
13/04/2020,2180,2038,2040,2168.870117,6716700,2168.870117
14/04/2020,2292,2186.209961,2200.469971,2283.320068,8087200,2283.320068
15/04/2020,2333.370117,2245,2257.679932,2307.679932,6866600,2307.679932
16/04/2020,2461,2335,2346,2408.189941,12038200,2408.189941
17/04/2020,2400,2316.02002,2372.330078,2375,7930000,2375
20/04/2020,2444.97998,2386.050049,2389.949951,2393.610107,5770700,2393.610107
21/04/2020,2428.310059,2279.659912,2416.610107,2328.120117,7476700,2328.120117
22/04/2020,2394,2351,2369,2363.48999,4218300,2363.48999
23/04/2020,2424.219971,2382.080078,2399.97998,2399.449951,5066600,2399.449951
24/04/2020,2420.429932,2382,2417,2410.219971,3831800,2410.219971
27/04/2020,2444.879883,2363,2443.199951,2376,5645600,2376
28/04/2020,2373.5,2306,2372.100098,2314.080078,5269400,2314.080078
29/04/2020,2391.889893,2310,2330.01001,2372.709961,4591600,2372.709961
30/04/2020,2475,2396.01001,2419.840088,2474,9415000,2474
01/05/2020,2362.439941,2258.189941,2336.800049,2286.040039,9772600,2286.040039
04/05/2020,2326.97998,2256.379883,2256.379883,2315.98999,4865900,2315.98999
05/05/2020,2351,2307.129883,2340,2317.800049,3242500,2317.800049
06/05/2020,2357.449951,2320,2329.439941,2351.26001,3117800,2351.26001
07/05/2020,2376,2343.110107,2374.780029,2367.610107,3396400,2367.610107
08/05/2020,2387.23999,2357,2372.139893,2379.610107,3211200,2379.610107
11/05/2020,2419.669922,2372.110107,2374.699951,2409,3253700,2409
12/05/2020,2419,2355,2411.850098,2356.949951,3074900,2356.949951
13/05/2020,2407.699951,2337.800049,2366.800049,2367.919922,4782900,2367.919922
14/05/2020,2391.370117,2353.209961,2361.01001,2388.850098,3648100,2388.850098
15/05/2020,2411,2356.370117,2368.52002,2409.780029,4235000,2409.780029
18/05/2020,2433,2384.01001,2404.350098,2426.26001,4366600,2426.26001
19/05/2020,2485,2428.969971,2429.830078,2449.330078,4320500,2449.330078
20/05/2020,2500.01001,2467.27002,2477.870117,2497.939941,3998100,2497.939941
21/05/2020,2525.449951,2442.540039,2500,2446.73999,5114400,2446.73999
22/05/2020,2469.850098,2430.129883,2455.01001,2436.879883,2867100,2436.879883
26/05/2020,2462,2414.060059,2458,2421.860107,3568200,2421.860107
27/05/2020,2413.580078,2330,2404.98999,2410.389893,5056900,2410.389893
28/05/2020,2436.969971,2378.22998,2384.330078,2401.100098,3190200,2401.100098
29/05/2020,2442.370117,2398.199951,2415.939941,2442.370117,3529300,2442.370117
01/06/2020,2476.929932,2444.169922,2448,2471.040039,2928900,2471.040039
02/06/2020,2473.530029,2445.310059,2467,2472.409912,2529900,2472.409912
03/06/2020,2488,2461.169922,2468.01001,2478.399902,2671000,2478.399902
04/06/2020,2507.540039,2450.01001,2477.429932,2460.600098,2948700,2460.600098
05/06/2020,2488.649902,2437.129883,2444.51001,2483,3306400,2483
08/06/2020,2530,2487.340088,2500.199951,2524.060059,3970700,2524.060059
09/06/2020,2626.429932,2525,2529.439941,2600.860107,5176000,2600.860107
10/06/2020,2722.350098,2626.26001,2645,2647.449951,4946000,2647.449951
11/06/2020,2671.379883,2536.22998,2603.5,2557.959961,5800100,2557.959961
12/06/2020,2621.47998,2503.350098,2601.209961,2545.02002,5429600,2545.02002
15/06/2020,2584,2508,2526.600098,2572.679932,3865100,2572.679932
16/06/2020,2620,2576,2620,2615.27002,3585600,2615.27002
17/06/2020,2655,2631.820068,2647.5,2640.97998,2951100,2640.97998
18/06/2020,2659.639893,2636.110107,2647.01001,2653.97998,2487800,2653.97998
19/06/2020,2697.429932,2659,2678.080078,2675.01001,5777000,2675.01001
22/06/2020,2715,2669,2684.5,2713.820068,3208800,2713.820068
23/06/2020,2783.110107,2718.040039,2726.02002,2764.409912,4231700,2764.409912
24/06/2020,2796,2721,2780,2734.399902,4526600,2734.399902
25/06/2020,2756.22998,2712.139893,2739.550049,2754.580078,2968700,2754.580078
26/06/2020,2782.570068,2688,2775.060059,2692.870117,6500800,2692.870117
29/06/2020,2696.800049,2630.080078,2690.01001,2680.379883,4223400,2680.379883
30/06/2020,2769.629883,2675.030029,2685.070068,2758.820068,3769700,2758.820068
01/07/2020,2895,2754,2757.98999,2878.699951,6363400,2878.699951
02/07/2020,2955.560059,2871.100098,2912.01001,2890.300049,6593400,2890.300049
06/07/2020,3059.879883,2930,2934.969971,3057.040039,6880600,3057.040039
07/07/2020,3069.550049,2990,3058.550049,3000.120117,5257500,3000.120117
08/07/2020,3083.969971,3012.429932,3022.610107,3081.110107,5037600,3081.110107
09/07/2020,3193.879883,3074,3115.98999,3182.629883,6388700,3182.629883
10/07/2020,3215,3135.699951,3191.76001,3200,5486000,3200
13/07/2020,3344.290039,3068.389893,3251.060059,3104,7720400,3104
14/07/2020,3127.379883,2950,3089,3084,7231900,3084
15/07/2020,3098.350098,2973.179932,3080.22998,3008.870117,5788900,3008.870117
16/07/2020,3032,2918.22998,2971.060059,2999.899902,6394200,2999.899902
17/07/2020,3024,2948.449951,3009,2961.969971,4761300,2961.969971
20/07/2020,3201.360107,2994.02002,3000.199951,3196.840088,7598200,3196.840088
21/07/2020,3240.580078,3105.719971,3232.48999,3138.290039,6135000,3138.290039
22/07/2020,3150,3065.26001,3125,3099.909912,4104200,3099.909912
23/07/2020,3098.27002,2970,3098.27002,2986.550049,5656900,2986.550049
24/07/2020,3031.580078,2888,2930,3008.909912,5632400,3008.909912
27/07/2020,3098,3015.77002,3062,3055.209961,4170500,3055.209961
28/07/2020,3077.090088,2995.76001,3054.27002,3000.330078,3126700,3000.330078
29/07/2020,3039.159912,2996.77002,3030.98999,3033.530029,2974100,3033.530029
30/07/2020,3092,3005,3014,3051.879883,6128300,3051.879883
31/07/2020,3246.820068,3151,3244,3164.679932,8085500,3164.679932
03/08/2020,3184,3104,3180.51001,3111.889893,5074700,3111.889893
04/08/2020,3167.23999,3101.209961,3101.209961,3138.830078,4694300,3138.830078
05/08/2020,3213.590088,3127.300049,3143.77002,3205.030029,3916500,3205.030029
