Date,High,Low,Open,Close,Volume,Adj Close
19/09/2019,142.3699951,140.0700073,140.3000031,141.0700073,35772100,139.8192444
20/09/2019,141.6499939,138.25,141.0099945,139.4400024,39167300,138.2036896
23/09/2019,139.6300049,138.4400024,139.2299957,139.1399994,17139300,137.9063416
24/09/2019,140.6900024,136.8800049,140.3600006,137.3800049,29773200,136.1619568
25/09/2019,139.9600067,136.0299988,137.5,139.3600006,21382000,138.1243896
26/09/2019,140.1799927,138.4400024,139.4400024,139.5399933,17456600,138.3027954
27/09/2019,140.3600006,136.6499939,140.1499939,137.7299957,22477700,136.5088348
30/09/2019,139.2200012,137.7799988,138.0500031,139.0299988,17280900,137.7973175
01/10/2019,140.25,137,139.6600037,137.0700073,21466600,135.8547058
02/10/2019,136.3699951,133.5800018,136.25,134.6499939,30521700,133.4561462
03/10/2019,136.75,133.2200012,134.9499969,136.2799988,24132900,135.071701
04/10/2019,138.25,136.4199982,136.75,138.1199951,22897700,136.8953857
07/10/2019,138.1799927,137.0200043,137.1399994,137.1199951,15303700,135.9042511
08/10/2019,137.7599945,135.6199951,137.0800018,135.6699982,25550500,134.4671173
09/10/2019,138.6999969,136.9700012,137.4600067,138.2400055,19749900,137.014328
10/10/2019,139.6699982,138.25,138.4900055,139.1000061,17654600,137.8666992
11/10/2019,141.0299988,139.5,140.1199951,139.6799927,25446000,138.4415436
14/10/2019,140.2899933,139.5200043,139.6900024,139.5500031,13304300,138.3127136
15/10/2019,141.7899933,139.8099976,140.0599976,141.5700073,19695700,140.3148041
16/10/2019,140.9900055,139.5299988,140.7899933,140.4100037,20751600,139.1650848
17/10/2019,141.4199982,139.0200043,140.9499969,139.6900024,21460600,138.4514618
18/10/2019,140,136.5599976,139.7599945,137.4100037,32273500,136.1916809
21/10/2019,138.5,137.0099945,138.4499969,138.4299927,20078200,137.2026215
22/10/2019,140.0099945,136.2599945,138.9700012,136.3699951,27431000,135.1609039
23/10/2019,137.4499969,135.6100006,136.8800049,137.2400055,29844600,136.0232086
24/10/2019,140.4199982,138.6699982,139.3899994,139.9400024,37029300,138.6992645
25/10/2019,141.1399994,139.1999969,139.3399963,140.7299957,25959700,139.4822388
28/10/2019,145.6699982,143.5099945,144.3999939,144.1900024,35280100,142.9115753
29/10/2019,144.5,142.6499939,144.0800018,142.8300018,20589500,141.5636292
30/10/2019,145,142.7899933,143.5200043,144.6100006,18496600,143.3278503
31/10/2019,144.9299927,142.9900055,144.8999939,143.3699951,24605100,142.0988312
01/11/2019,144.4199982,142.9700012,144.2599945,143.7200012,33128400,142.4457397
04/11/2019,145,144.1600037,144.8300018,144.5500031,16912000,143.2683868
05/11/2019,145.0200043,143.9100037,144.9700012,144.4600067,18250200,143.1791992
06/11/2019,144.5200043,143.1999969,144.3699951,144.0599976,16575800,142.7827148
07/11/2019,144.8800049,143.7700043,143.8399963,144.2599945,17786700,142.9809418
08/11/2019,145.9900055,143.7599945,143.9799957,145.9600067,16732700,144.6658783
11/11/2019,146.4199982,144.7299957,145.3399963,146.1100006,14362600,144.8145447
12/11/2019,147.5700073,146.0599976,146.2799988,147.0700073,18641600,145.766037
13/11/2019,147.4600067,146.2799988,146.7400055,147.3099976,16919200,146.0039063
14/11/2019,148.4100037,147,147.0200043,148.0599976,19729800,146.7472534
15/11/2019,149.9900055,148.2700043,148.9299927,149.9700012,23485700,148.6403351
18/11/2019,150.5500031,148.9799957,150.0700073,150.3399963,21534000,149.0070496
19/11/2019,151.3300018,150.1999969,150.8800049,150.3899994,23935700,149.0565948
20/11/2019,150.8399963,148.4600067,150.3099976,149.6199951,25696800,148.7980194
21/11/2019,149.8000031,148.5,149.3999939,149.4799957,18576100,148.658783
22/11/2019,150.3000031,148.8200073,150.0700073,149.5899963,15901800,148.7681885
25/11/2019,151.3500061,149.9199982,150,151.2299957,22420900,150.3991852
26/11/2019,152.4199982,151.3200073,151.3600006,152.0299988,24620100,151.1947937
27/11/2019,152.5,151.5200043,152.3300018,152.3200073,15184400,151.4832001
29/11/2019,152.3000031,151.2799988,152.1000061,151.3800049,11977300,150.5483704
02/12/2019,151.8300018,148.3200073,151.8099976,149.5500031,27418400,148.7284241
03/12/2019,149.4299927,146.6499939,147.4900055,149.3099976,24066000,148.4897308
04/12/2019,150.1799927,149.1999969,150.1399994,149.8500061,17574700,149.0267639
05/12/2019,150.3200073,149.4799957,150.0500031,149.9299927,17869100,149.1063232
06/12/2019,151.8699951,150.2700043,150.9900055,151.75,16403500,150.9163208
09/12/2019,152.2100067,150.9100037,151.0700073,151.3600006,16687400,150.5284729
10/12/2019,151.8899994,150.7599945,151.2899933,151.1300049,16476100,150.2997437
11/12/2019,151.8699951,150.3300018,151.5399933,151.6999969,18856600,150.8665924
12/12/2019,153.4400024,151.0200043,151.6499939,153.2400055,24612100,152.3981476
13/12/2019,154.8899994,152.8300018,153,154.5299988,23845400,153.6810608
16/12/2019,155.8999939,154.8200073,155.1100006,155.5299988,24144200,154.6755524
17/12/2019,155.7100067,154.4499969,155.4499969,154.6900024,25425600,153.8401794
18/12/2019,155.4799957,154.1799927,154.3000031,154.3699951,24129200,153.5219421
19/12/2019,155.7700043,153.75,154,155.7100067,24958900,154.8545837
20/12/2019,158.4900055,156.2899933,157.3500061,157.4100037,53477500,156.5452423
23/12/2019,158.1199951,157.2700043,158.1199951,157.4100037,17718200,156.5452423
24/12/2019,157.7100067,157.1199951,157.4799957,157.3800049,8989200,156.5153961
