Date,High,Low,Open,Close,Volume,Adj Close
28/04/2020,1288.050049,1232.199951,1287.930054,1233.670044,2951300,1233.670044
29/04/2020,1359.98999,1325.339966,1341.459961,1341.47998,3793600,1341.47998
30/04/2020,1352.819946,1322.48999,1324.880005,1348.660034,2665400,1348.660034
01/05/2020,1352.069946,1311,1328.5,1320.609985,2072500,1320.609985
04/05/2020,1327.660034,1299,1308.22998,1326.800049,1504000,1326.800049
05/05/2020,1373.939941,1337.459961,1337.920044,1351.109985,1651500,1351.109985
06/05/2020,1371.119995,1347.290039,1361.689941,1347.300049,1215400,1347.300049
07/05/2020,1377.599976,1355.27002,1365.939941,1372.560059,1397600,1372.560059
08/05/2020,1398.76001,1375.47998,1383.130005,1388.369995,1388100,1388.369995
11/05/2020,1416.530029,1377.151978,1378.280029,1403.26001,1410600,1403.26001
12/05/2020,1415,1374.77002,1407.119995,1375.73999,1390600,1375.73999
13/05/2020,1385.482056,1328.400024,1377.050049,1349.329956,1812600,1349.329956
14/05/2020,1357.420044,1323.910034,1335.02002,1356.130005,1603100,1356.130005
15/05/2020,1374.47998,1339,1350,1373.189941,1707700,1373.189941
18/05/2020,1392.324951,1354.25,1361.75,1383.939941,1824000,1383.939941
19/05/2020,1392,1373.484985,1386.996948,1373.484985,1280600,1373.484985
20/05/2020,1410.420044,1387.25,1389.579956,1406.719971,1655400,1406.719971
21/05/2020,1415.48999,1393.449951,1408,1402.800049,1385000,1402.800049
22/05/2020,1412.76001,1391.829956,1396.709961,1410.420044,1309400,1410.420044
26/05/2020,1441,1412.130005,1437.27002,1417.02002,2060600,1417.02002
27/05/2020,1421.73999,1391.290039,1417.25,1417.839966,1685800,1417.839966
28/05/2020,1440.839966,1396,1396.859985,1416.72998,1692200,1416.72998
29/05/2020,1432.569946,1413.349976,1416.939941,1428.920044,1838100,1428.920044
01/06/2020,1437.959961,1418,1418.390015,1431.819946,1217100,1431.819946
02/06/2020,1439.609985,1418.829956,1430.550049,1439.219971,1278100,1439.219971
03/06/2020,1446.552002,1429.776978,1438.300049,1436.380005,1256200,1436.380005
04/06/2020,1438.959961,1404.72998,1430.400024,1412.180054,1484300,1412.180054
05/06/2020,1445.050049,1406,1413.170044,1438.390015,1734900,1438.390015
08/06/2020,1447.98999,1422.339966,1422.339966,1446.609985,1404200,1446.609985
09/06/2020,1468,1443.209961,1445.359985,1456.160034,1409200,1456.160034
10/06/2020,1474.259033,1456.27002,1459.540039,1465.849976,1525200,1465.849976
11/06/2020,1454.474976,1402,1442.47998,1403.839966,1991300,1403.839966
12/06/2020,1437,1386.02002,1428.48999,1413.180054,1944200,1413.180054
15/06/2020,1424.800049,1387.920044,1390.800049,1419.849976,1503900,1419.849976
16/06/2020,1455.02002,1425.900024,1445.219971,1442.719971,1709200,1442.719971
17/06/2020,1460,1431.380005,1447.160034,1451.119995,1548300,1451.119995
18/06/2020,1451.410034,1427.01001,1449.160034,1435.959961,1581900,1435.959961
19/06/2020,1447.800049,1421.349976,1444,1431.719971,3157900,1431.719971
22/06/2020,1452.75,1423.209961,1429,1451.859985,1542400,1451.859985
23/06/2020,1475.94104,1445.23999,1455.640015,1464.410034,1429800,1464.410034
24/06/2020,1475.420044,1429.75,1461.51001,1431.969971,1756000,1431.969971
25/06/2020,1442.900024,1420,1429.900024,1441.329956,1230500,1441.329956
26/06/2020,1433.449951,1351.98999,1431.390015,1359.900024,4267700,1359.900024
29/06/2020,1395.599976,1347.01001,1358.180054,1394.969971,1810200,1394.969971
30/06/2020,1418.650024,1383.959961,1390.439941,1413.609985,2042400,1413.609985
01/07/2020,1443,1409.819946,1411.099976,1438.040039,1775200,1438.040039
02/07/2020,1482.949951,1446.420044,1446.939941,1464.699951,1859100,1464.699951
06/07/2020,1506.589966,1472.859985,1480.060059,1495.699951,1564000,1495.699951
07/07/2020,1516.800049,1483.550049,1490,1485.180054,1458200,1485.180054
08/07/2020,1505.880005,1485.630005,1494.319946,1496,1249700,1496
09/07/2020,1522.719971,1488.084961,1506.449951,1510.98999,1423300,1510.98999
10/07/2020,1543.829956,1496.540039,1506.150024,1541.73999,1856300,1541.73999
13/07/2020,1577.131958,1505.243042,1550,1511.339966,1846400,1511.339966
14/07/2020,1522.949951,1483.5,1490.310059,1520.579956,1585000,1520.579956
15/07/2020,1535.329956,1498,1523.130005,1513.640015,1610700,1513.640015
16/07/2020,1518.689941,1486.310059,1500,1518,1519300,1518
17/07/2020,1523.439941,1498.420044,1521.619995,1515.550049,1456700,1515.550049
20/07/2020,1570.290039,1503.599976,1515.26001,1565.719971,1557300,1565.719971
21/07/2020,1586.98999,1554.280029,1586.98999,1558.420044,1218600,1558.420044
22/07/2020,1570,1546.099976,1560.5,1568.48999,932000,1568.48999
23/07/2020,1571.869995,1507.391968,1566.969971,1515.680054,1627600,1515.680054
24/07/2020,1517.635986,1488.400024,1498.930054,1511.869995,1544000,1511.869995
27/07/2020,1540.969971,1515.209961,1515.599976,1530.199951,1246000,1530.199951
28/07/2020,1526.47998,1497.660034,1525.180054,1500.339966,1702200,1500.339966
29/07/2020,1531.251953,1501.329956,1506.319946,1522.02002,1106500,1522.02002
30/07/2020,1537.869995,1492.219971,1497,1531.449951,1671400,1531.449951
31/07/2020,1508.949951,1454.030029,1505.01001,1482.959961,3439900,1482.959961
03/08/2020,1490.469971,1465.640015,1486.640015,1474.449951,2330200,1474.449951
04/08/2020,1485.560059,1458.650024,1476.569946,1464.969971,1903500,1464.969971
05/08/2020,1482.410034,1463.459961,1469.300049,1473.609985,1979500,1473.609985
